video_id,title,published_at,duration_sec,views,likes,comments,tags,category_id,definition,has_captions
tJaDicmRW7s,Best Industries for Data Analysts in 2021 | Alex The Analyst Show | Episode 17,2021-01-07 12:00:28+00:00,1665,15715,503,146,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,data analyst industries,data science industries,best data analyst industries,best data science industries,data industries,best data industries",27,hd,False
hfRcaRw_atI,Top 5 Data Analyst Interview Mistakes,2021-01-05 12:00:10+00:00,328,110545,2711,73,"Data Analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Data Analyst Interview,Data Analyst Interviews,Data Analyst Interview Mistakes,top interview mistakes,Interview Mistakes,Data Analyst interview questions,data analyst interview preparation",27,hd,False
aPDOGxrONy0,2020 Year End Review + Upcoming Giveaway Details,2020-12-31 12:00:01+00:00,217,1593,140,101,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex the analyst,year end review,2020 year end review,Alex The Analyst Giveaway",27,hd,False
w25ZjL0OqT4,Data Analyst Resume | Everything You Need to Know | Alex The Analyst Show | Episode 16,2020-12-24 12:00:19+00:00,3086,42647,1216,137,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,data analyst resume,data analyst resume tips,how to create a data analyst resume,data science resume,data science resume tips,data analyst resumes",27,hd,False
EWPeAXrF3zg,Solving Medium Level SQL LeetCode Questions | Part 2/3,2020-12-22 12:00:04+00:00,1286,12511,261,34,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Leetcode for data analysts,Leetcode for data analyst,Leetcode for Data Scientist,LeetCode for Data Science,Leetcode for interviews,Leetcode for interview prep,SQL Leetcode,Leetcode for SQL,Database leetcode questions,SQL Leetcode questions,SQL Leetcode problems,Solving Leetcode problems,Solving leetcode questions sql,leetcode medium,medium level leetcode",27,hd,False
ru0Xdvxd37Q,Entry vs Mid vs Senior Level Data Analyst | Alex The Analyst Show | Episode 15,2020-12-17 12:00:12+00:00,1600,47757,1562,207,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,entry level vs senior level,entry level data analyst vs mid level data analyst,entry vs mid level,entry level data analyst,entry vs mid vs senior level,entry vs mid vs senior level data analyst,mid level data analyst,senior level data analyst,junior vs mid vs senior analyst,junior vs mid vs senior level data analyst,levels of being a data analyst",27,hd,False
BAVPAYWAoC4,Data Engineer vs Data Analyst | Which Is Right For You?,2020-12-15 12:00:08+00:00,399,88173,2849,145,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,data engineer,data engineer job description,data engineer salary,data engineer skills,data engineer vs data analyst,data analyst vs data engineer,data analyst salary,data analyst job description,data analyst skills,data engineer vs,data analyst vs",27,hd,False
whgwEwA5SHU,How to Find Out Your Coworkers Salary | Alex The Analyst Show | Episode 14,2020-12-10 12:00:30+00:00,1571,3276,98,56,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,how to find out your coworkers salary,coworkers salary,why you should tell your coworkers your salary,find out coworkers salary,how much do your peers make,peers salary",27,hd,False
K1WeoKxLZ5o,Advanced SQL Tutorial | CTE (Common Table Expression),2020-12-08 12:00:05+00:00,224,458926,6904,202,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,SQL Tutorial,Advanced SQL Tutorial,CTE SQL,CTE SQL Server,CTE Tutorial,How to use a CTE,How to use a CTE in SQL,CTE in SQL,What is a CTE",27,hd,False
0HRgbb1PcDQ,"Data Analyst Salary (Expectations, Bonuses, 401K, ESPP) | Alex The Analyst Show | Episode 13",2020-12-03 12:00:00+00:00,1628,23434,737,190,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst Salary,How much does a data analyst make,Salary for data analyst,Salary for data scientist,data science salary,data scientist salary",27,hd,False
D6XNlTfglW4,Intermediate SQL Tutorial | Partition By,2020-12-01 12:04:43+00:00,254,325797,7154,204,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Partition by,Partition by sql,SQL Partitions,SQL Partition by,Partitions sql",27,hd,False
MQ5UUNjWgug,Data Analyst Q/A LIVE #5 | AMA,2020-11-28 17:07:30+00:00,5371,4955,131,18,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,data analyst ama,data analyst q/a,questions for data analyst,questions for data analysis,data analyst job,data analyst position,data analyst day in the life,data science,data scientist,data analyst projects",27,hd,False
JikLVP9DkPs,Completely REALISTIC Jobs on LinkedIn | Alex The Analyst Show | Episode 12,2020-11-25 11:00:05+00:00,1603,25040,887,161,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,realistic jobs on linkedin,data analyst jobs,data analyst career,data analyst jobs on linkedin,data science jobs,data scientist jobs,data analytics jobs",27,hd,False
yzqpYs7dIqY,Completely Unrealistic Jobs on LinkedIn | Alex The Analyst Show | Episode 11,2020-11-19 15:00:26+00:00,1329,14770,574,205,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,bad jobs on linkedin,data analyst jobs on linkedin,Unrealistic jobs on linkedin,5 years experience for entry level job,Crazy jobs on linkedin",27,hd,False
7uH7_DThtX0,Top 3 Tips on Using LinkedIn to Land a Job,2020-11-17 14:11:52+00:00,410,377186,12860,257,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Linkedin for jobs,How to use linkedin to find a job,Linkedin for data analysts,best way to use linkedin to land a job,Finding a job through linkedin,how to use linkedin to land a job,Linkedin for job seekers,Linkedin for job hunting,best way to use linkedin to find a job,finding a job on linkedin,using linkedin to land a job,data science jobs,data analyst jobs",27,hd,False
GGLF2jLo8J4,What is No Code Analytics? | Alex The Analyst Show | Episode 10,2020-11-12 12:34:08+00:00,1355,3991,123,81,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,No Code Analytics,Alex The Analyst,what is no code analytics,Bubble,No code analytics for data analyst,No code,No code platform,Should I learn no code analytics",27,hd,False
BGBXnNvWdQ4,Solving LeetCode SQL Interview Questions | Part 1/3,2020-11-10 15:02:50+00:00,1633,28639,724,67,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Leetcode,Leetcode for data analysts,Leetcode for data analyst,Leetcode for Data Scientist,LeetCode for Data Science,Leetcode for interviews,Leetcode for interview questions,Leetcode for interview prep,SQL Leetcode,Leetcode for SQL,Database leetcode questions,SQL Leetcode questions,SQL Leetcode problems,Solving Leetcode problems,Solving leetcode questions sql",27,hd,False
PurMLMKNX0I,What is Analytics Consulting? With John Ariansen | Alex The Analyst Show | Episode 9,2020-11-05 15:43:17+00:00,3236,14232,400,118,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Analytics Consulting,John Ariansen,How to get an analytics job,Free Lance Analytics,Freelance data Analytics,Freelance consulting,Data Analytics Consulting,Running an analytics company,Starting an Analytics Company",27,hd,False
pvxNYyJuiqA,Data Analyst Skills Path | What Skills You NEED to Know,2020-11-03 15:13:12+00:00,286,78391,3606,269,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst Skills Path,Data Analyst Skills,Top Data Analyst Skills,Best Data Analyst Skills,Skills needed to become an analyst,Skills to become a data analyst,Skills needed to become a data analyst,top skills for an analyst,Data Analyst Skillset,Most important data analyst skills",27,hd,False
rZpfNh28nFI,Data Analyst Q&A LIVE #4,2020-10-30 15:13:53+00:00,4151,3620,104,25,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics",27,hd,False
brxnKIy6Cek,Asking My Wife Your Questions About Me | Alex The Analyst Show | Episode 8,2020-10-27 16:06:53+00:00,1775,14751,563,224,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Alex The Analyst,Alex the analyst wife,Wife of alex the analyst,relationships in tech,data analyst work life balance,data analyst stress level,can data analysts get married",27,hd,False
ySq0cgkZiX4,Top 10 Udemy Courses for Data Analysts,2020-10-22 15:14:21+00:00,657,210777,5332,305,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Udemy Courses,Udemy courses for data analyst,Udemy courses for Data Scientist,Udemy courses for data,Data analyst courses,Data scientist courses,Udemy courses for SQL,Udemy courses for excel,Udemy courses for free,Udemy courses for data analysis,Udemy courses for Python",27,hd,False
aJ9Q10v8Nrc,Data Analyst Certifications | Are They Worth It? | Alex The Analyst Show | Episode 7,2020-10-20 14:08:32+00:00,1997,180909,6189,984,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Certifications,Data Analyst Certification,Alex The Analyst,Certifications for data analysts,Data Science Certifications,Certifications for Data Scientists,Microsoft Certification,Tableau Certification,AWS Certification,Azure Certification,Coursera Certification,Data Scientist Certification,Udemy Certification,Tableau Certifications,Data Analyst Certifications",27,hd,False
C2ik_qR5GOU,Working at a Startup vs Fortune 500 Company | Alex The Analyst Show | Episode 6,2020-10-15 15:33:32+00:00,1762,4943,185,74,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,working at a startup,Data analyst at startup,data analyst fortune 500,startup vs big company,startup vs fortune 500 company,small vs big company,working at a small vs big company,working at a fortune 500 company",27,hd,False
mLUzFXPPa4I,Top 10 Coursera Courses for Data Analysts,2020-10-13 14:40:18+00:00,633,119485,5009,287,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Coursera,Coursera Courses,Coursera Courses for Data Analysts,Coursera Courses for Data Scientists,Coursera courses for data analysis,Coursera courses for data science,Best Data analyst courses,Best data science courses,best online courses for data analysts,best online courses for data scientists,data analyst coursera,data scientist coursera,coursera for data science",27,hd,False
XmFhpoS6Etk,Imposter Syndrome in Tech | Alex The Analyst Show | Episode 5,2020-10-08 14:26:27+00:00,1556,7788,380,176,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Imposter Syndrome,Imposter Syndrome in Tech,feeling like an imposter at work,Data Analyst Imposter Syndrome,Data Science Imposter Syndrome,Data Scientist Imposter Syndrome",27,hd,False
1xT68oeQTd0,Data Analyst Expectations vs Reality,2020-10-06 14:52:33+00:00,236,76071,2785,187,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Expectation vs reality,Expectation vs reality Data Analyst,Data Analyst reality,Data Analyst Expectations,Data Analyst expectation vs reality,Data Scientist expectation vs reality,Data Scientist reality,data analyst expectations vs reality,Data scientist expectations vs reality",27,hd,False
eTsHJoMmhYQ,Covid and the Data Analyst Job Market | Alex The Analyst Show | Episode 4,2020-10-01 13:53:17+00:00,1566,7482,253,161,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Covid,data analyst job market,data analyst covid,data analyst coronavirus,how covid affects tech,covid and the job market,job market for data analysts",27,hd,False
8SolrjsGqzE,Self Taught vs Boot Camp vs Degree | Alex The Analyst Show | Episode 3,2020-09-24 15:29:17+00:00,1680,46140,1525,715,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,boot camp,data analyst boot camp,data analyst bootcamp,bootcamp vs degree,self taught vs boot camp,self taught data analyst,self taught vs degree,degree for data analyst,degrees for data analyst,should data analysts do bootcamps,best degree for data analyst,self taught vs boot camp vs degree,self taught vs bootcamp vs college",27,hd,False
SKsjWzzz4mY,Top 5 Reasons You'll Be a Good Data Analyst,2020-09-22 13:03:29+00:00,224,15037,618,82,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,reason you'll be a good data analyst,will I be a good data analyst,should I become a data analyst,should I be an analyst,reasons you should become an analyst,reasons you should become a data analyst,reasons I should become a data analyst,Reason to become an analyst,Reason to become a data analyst,is data analtyics for me,is data analytics right for me",27,hd,False
Z2AachB309o,How I Changed Careers to Become a Data Analyst | Alex The Analyst Show | Episode 2,2020-09-10 13:16:00+00:00,2454,419248,12131,3804,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst with no experience,Switching Careers to Become a Data Analyst,How I became a Data Analyst,Switch Careers to Data Analyst,How to Become Data Analyst from Different Job,Entry Level Data Analyst,Career Change to Data Analyst,how to switch careers to become a data analyst,changing careers to data analyst,data analyst career change,becoming a data analyst",27,hd,False
_gP-DH0iZLw,Top 5 Reasons Data Analytics is a Good Career Choice,2020-09-08 14:15:55+00:00,173,44979,1311,72,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data analyst career,Data Analytics career,Reason why data analytics is a good career choice,is data analyst a good career,is data analytics for me,is data analytics a good career,Data Analytics job,Reasons why data analyst is a good career,Data analyst is a good career,is being a data analyst a good career,is data analyst right for me,is data analyst a good job",27,hd,False
-Inc1be4zSg,The Hiring Process from an Interviewer's Perspective | Alex The Analyst Show | Episode 1,2020-09-03 15:38:28+00:00,1624,23862,720,85,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Hiring Process,Hiring Process from interviewers perspective,The complete Hiring process,what is the hiring process,Interviewer,Interviewing",27,hd,False
CsMh7Ykmnw4,Top 5 Reasons Not to Lie on Your Resume,2020-09-01 12:29:45+00:00,237,12822,215,119,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,lying on your resume,reasons to lie on a resume,reasons not to lie on a resume,reasons to lie on my resume,should I lie on my resume,Should I lie on a resume,Data Analyst jobs,Data Analyst resume,Resumes for Data Analysts,Lie on resume",27,hd,False
ho2vzKPAD50,Live Data Analyst Q&A #3,2020-08-29 14:37:52+00:00,3738,3243,100,43,,27,hd,False
5MZo2RoS8Yo,Data Analyst Career Path | How to Become a Data Analyst + What to Do Next,2020-08-20 13:46:16+00:00,522,132324,4648,269,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,data analyst career path,career path,data science career path,path to be come data analyst,path to become a data analyst,career path for data analyst,Data Analyst Project,Data Analyst Projects,Data Analyst Skills",27,hd,False
M2ySRYpo9S0,Top 5 Reasons Not to Become a Data Analyst,2020-08-12 14:52:19+00:00,318,929091,19692,1039,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,reasons not to become a data analyst,do not become a data analyst,top 5 reasons not to become a data analyst,reasons to not become a data analyst,should I become a data analyst",27,hd,False
ncXgqGePvwI,Data Analyst Bootcamps | Are They Worth It?,2020-08-05 13:14:01+00:00,346,35637,581,92,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data analyst bootcamps,bootcamps for data analysts,Data science bootcamps,Are bootcamps worth it,Should I do a bootcamp,Should I do a data analyst bootcamp",27,hd,False
ywZXpfdqg1o,What Does a Data Analyst Actually Do?,2020-07-29 13:48:00+00:00,258,1121188,21392,524,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst with no experience,what does a data analyst do,what do data analysts actually do,what do data analysts do,what does a data analyst actually do,data analyst job description,data analyst skills,data analyst qualifications,data analyst salary,data analyst overview,What a data analyst does,Data Analyst Cleaning data,Data Analyst visualization",27,hd,False
IqQCBytyATo,Data Analyst Question and Answer | Answering Your YouTube Questions,2020-07-22 14:35:55+00:00,349,5225,182,66,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst with no experience,Data analyst with no degree,Data Analyst questions,Data Analyst coaching,Data Analyst q and a,Data Analyst Q&A,Data Analyst Question and Answer",27,hd,False
MpIi4HtCiVk,Scraping Data Off Twitter Using Python | Twitterscraper + NLP + Data Visualization,2020-07-15 14:00:20+00:00,402,55760,1387,159,"Data Analyst,How to become a data analyst,Twitterscraper,scraping data from websites using python,Web scraping python,Scraping data off twitter,Twitter python,Python project for data analysts,Web Scraping Python,Data Analyst web scraping,Data Analyst NLP,Web Scraping for data analysts,how to scrape data from twitter using python,how to scrape data from twitter,twitterscraper,twitterscraper python,twitterscraper tutorial,Data Analyst data visualization",27,hd,False
G4syHs3M82E,Data Analyst vs Business Analyst | Which Is Right For You?,2020-07-03 14:17:52+00:00,280,809116,20143,588,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst Job Description,Data Analyst Salary,Data Analyst skills,data analyst for freshers,business analyst job description,business analyst,business analyst salary,business analyst career,business analyst vs data analyst,data analyst vs business analyst,business analyst for beginners,business analyst qualifications",27,hd,False
appOFpF2pFg,Best Free Online Courses for Data Analysts,2020-06-23 13:55:50+00:00,299,58633,2755,95,"Data Analyst,Data Analytics,Data Analyst with no experience,Data Analyst Courses,Courses for data analysts,Best data analyst courses,best courses for data analysts,Data Science Courses,Courses for Data Scientists,Python courses for data analysts,SQL courses for data analysts,udemy courses for data analysts,best online courses for data analysts,free data analyst courses,best data analyst courses,best free data analyst courses,courses for data analysts",27,hd,False
B2SPC3Wz1R8,Best Online Courses for Data Analysts,2020-06-17 14:57:22+00:00,525,191724,9649,426,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst with no experience,Data Analyst Courses,Courses for data analysts,Best data analyst courses,best courses for data analysts,Data Science Courses,Courses for Data Scientists,Python courses for data analysts,SQL courses for data analysts,udemy courses for data analysts,Coursera courses for data analysts,best online courses for data analysts",27,hd,False
fUpChfNN5Uo,Data Scientist vs Data Analyst | Which Is Right For You?,2020-06-10 15:49:15+00:00,467,799923,24330,857,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Scientist,Data scientist vs data analyst,data analyst vs data scientist,data scientist job,data scientist salary,Data scientist job description,Data Analyst Job Description,Data Analyst Salary,Data Analyst skills,data scientist career,Data scientist or data analyst,data analyst or data scientist,data analyst for freshers,data scientist for freshers",27,hd,False
Dk7he_yEs4U,Intermediate SQL Tutorial | Aliasing,2020-06-04 14:00:10+00:00,372,159951,4155,104,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data analyst with no degree,SQL aliasing,Aliasing in SQL,Data analyst SQL",27,hd,False
LJtFgnHGAos,Data Analyst Q&A LIVE,2020-05-31 13:54:38+00:00,3105,13905,276,52,"Data Analyst,Data Analyst Q&A,Data Analyst questions,Data Analyst Questions and Answers,Data Analyst live,Data Analyst live interview,Data Analyst Interview,Data Analyst Covid,Data Analyst Internship,Data Analyst coronavirus,Data Analyst Job,Data analyst career,Data Analyst for beginners",27,hd,False
ziurEoqEcO4,Data Analyst Interviews | Salary Negotiation,2020-05-27 15:13:50+00:00,337,28580,877,27,"Data Analyst,How to become a data analyst,Data Analyst job,Data Analyst Career,Data Analytics,Data Analyst with no experience,Data analyst with no degree,Data Analyst Salary,Data Analyst Salary Negotation,Salary Negotiation,How to negotiate salary",27,hd,False
